name,MET2013,INCTOT,SEX,RACWHT,EDUC,VALUEH,employment,year,25-35 percentage,children percentage,23-27 vs 13-17 ratio
"Prescott, AZ ",39140,31558.75,0.583333333,0.8125,7.541666667,163875,0.926829268,2012,0.152561247,0.102189781,0.857142857
"Providence-Warwick, RI-MA ",39300,40377.42241,0.5,0.911637931,8.191810345,249434.375,0.931428571,2012,0.225048699,0.061099796,0.938877756
"Provo-Orem, UT ",39340,38591.65753,0.581213307,0.956947162,8.001956947,230279.8434,0.963362069,2012,0.362395754,0.107740586,0.888689408
"Pueblo, CO ",39380,31037.8022,0.516483516,0.89010989,7.714285714,139357.1429,0.931034483,2012,0.229820628,0.058536585,0.783783784
"Punta Gorda, FL",39460,34197.34615,0.346153846,0.846153846,7.653846154,151846.1538,0.875,2012,0.117419355,0.120879121,0.507246377
"Racine, WI ",39540,39798.85714,0.485714286,0.914285714,7.685714286,172057.1429,0.911764706,2012,0.205705706,0.072992701,0.734939759
"Raleigh, NC ",39580,46023.51594,0.491304348,0.815942029,8.757971014,216457.2464,0.952743902,2012,0.24098003,0.073119777,0.817320704
"Reading, PA ",39740,40272.17742,0.528225806,0.919354839,7.745967742,176465.7258,0.948275862,2012,0.229448491,0.079365079,0.906779661
"Redding, CA ",39820,31649.29577,0.591549296,0.887323944,7.352112676,190943.662,0.847457627,2012,0.18207024,0.060913706,0.568345324
"Reno, NV ",39900,34912.97653,0.539906103,0.779342723,7.732394366,180814.554,0.960199005,2012,0.227449288,0.043643264,0.854166667
"Richmond, VA ",40060,44591.1372,0.506364922,0.756718529,8.39321075,211098.8685,0.956780924,2012,0.237841833,0.052827843,0.956989247
"Riverside-San Bernardino-Ontario, CA",40140,36532.48261,0.533611497,0.670839128,7.368567455,230296.7084,0.916624812,2012,0.255225359,0.020570541,0.828103683
"Roanoke, VA ",40220,37283.79518,0.475903614,0.915662651,8.054216867,179665.6627,0.974193548,2012,0.200120555,0.102409639,0.778378378
"Rochester, NY ",40380,36766.88105,0.502074689,0.917012448,8.271092669,127282.1577,0.956076135,2012,0.22297911,0.076714189,0.927109974
"Rockford, IL ",40420,36789.31977,0.476744186,0.901162791,7.709302326,134686.0465,0.948717949,2012,0.223557692,0.094086022,0.778301887
"Rocky Mount, NC",40580,25618,0.516666667,0.566666667,7.333333333,85183.33333,0.925925926,2012,0.174300254,0.051094891,0.653061224
"Sacramento--Roseville--Arden-Arcade, CA ",40900,43880.77995,0.508071368,0.686491079,8.258283772,246140.5268,0.943089431,2012,0.253065577,0.041432584,0.826558266
"Saginaw, MI ",40980,29750.20168,0.504201681,0.899159664,7.361344538,94300,0.927927928,2012,0.195121951,0.096153846,0.78125
"St. George, UT",41100,26424.19355,0.596774194,0.919354839,7.177419355,184677.4194,0.910714286,2012,0.301687764,0.097902098,0.585858586
"St. Joseph, MO-KS",41140,33926.34615,0.5,0.980769231,7.663461538,117394.2308,0.929292929,2012,0.232810615,0.07253886,0.954545455
"St. Louis, MO-IL",41180,40042.15662,0.510764263,0.888589882,8.128094726,162289.1281,0.945558739,2012,0.235306751,0.082141771,0.879052369
"Salinas, CA ",41500,33316.54008,0.548523207,0.755274262,6.835443038,272094.0928,0.944444444,2012,0.274139845,0.020242915,1.043613707
"Salisbury, MD-DE ",41540,39947.80769,0.495192308,0.846153846,8.004807692,202756.25,0.975124378,2012,0.184897025,0.116336634,0.741784038
"Salt Lake City,UT",41620,39823.5657,0.526726058,0.90311804,7.827394209,224484.9666,0.962695548,2012,0.308947665,0.077717061,0.856780735
"San Angelo, TX",41660,28120.33898,0.508474576,0.915254237,6.796610169,101815.2542,0.981818182,2012,0.26987061,0.054794521,1.304347826
"San Antonio-New Braunfels,TX",41700,36599.31946,0.508920986,0.835174172,7.781648258,139689.6347,0.959221501,2012,0.248683833,0.04965358,0.875780708
"San Diego-Carlsbad, CA",41740,45699.34607,0.521675239,0.703894195,8.360764144,402673.6958,0.948113208,2012,0.27627919,0.026691641,1.11280654
"San Francisco-Oakland-Hayward, CA",41860,54979.35683,0.504618376,0.52795333,8.717063685,535277.4915,0.945917837,2012,0.25551655,0.031730455,1.073017205
"San Jose-Sunnyvale-Santa Clara,CA",41940,59224.00949,0.516877637,0.471518987,8.696202532,586312.2363,0.967268623,2012,0.250783392,0.032409215,0.907872697
"San Luis Obispo-PasoRobles-ArroyoGrande,CA",42020,44014,0.465753425,0.945205479,8.342465753,396712.3288,0.897058824,2012,0.227970897,0.053191489,1.02173913
"Santa Cruz-Watsonville, CA",42100,36466.44944,0.494382022,0.842696629,7.898876404,478842.6966,0.95,2012,0.212032282,0.044982699,0.856164384
"Santa Fe, NM",42140,31592.59574,0.531914894,0.776595745,7.053191489,193239.3617,0.965116279,2012,0.202137998,0.057692308,0.922222222
"Santa Maria-Santa Barbara,CA",42200,37587.06875,0.475,0.81875,7.3125,432850,0.944827586,2012,0.279503106,0.027350427,0.931654676
"Santa Rosa, CA",42220,41813.89119,0.538860104,0.829015544,7.658031088,427355.4404,0.933701657,2012,0.20320244,0.075046904,0.890566038
"Scranton--Wilkes-Barre--Hazleton, PA ",42540,37601.59494,0.518987342,0.987341772,8.098101266,152053.481,0.969072165,2012,0.203817069,0.081272085,0.805732484
"Seattle-Tacoma-Bellevue, WA ",42660,48791.06474,0.511454183,0.797310757,8.349601594,305184.4124,0.950933333,2012,0.249788851,0.046703297,0.950999049
"Sebastian-Vero Beach, FL",42680,30645.83333,0.555555556,0.888888889,7.555555556,216777.7778,0.941176471,2012,0.153184165,0.078651685,0.641791045
"Sheboygan, WI ",43100,36075.64706,0.549019608,0.960784314,8.333333333,153941.1765,0.958333333,2012,0.168576105,0.145631068,0.460526316
"Shreveport-Bossier City, LA",43340,38962.35897,0.517948718,0.753846154,7.666666667,141668.2051,0.93258427,2012,0.249870934,0.05785124,0.995744681
"Spartanburg, SC ",43900,31311.3369,0.49197861,0.807486631,7.422459893,143240.6417,0.959064327,2012,0.236363636,0.068681319,0.849740933
"Spokane-Spokane Valley, WA",44060,35481.70391,0.5,0.905027933,7.843575419,167826.8156,0.926984127,2012,0.234336609,0.068152031,0.884892086
"Springfield, IL ",44100,36559.52941,0.5,0.970588235,8.188235294,138152.9412,0.947712418,2012,0.245106383,0.069444444,0.935483871
"Springfield, MA ",44140,42475.27322,0.505464481,0.904371585,8.199453552,209268.0328,0.956395349,2012,0.236220472,0.081944444,0.725352113
"Springfield, MO ",44180,34594.32836,0.547263682,0.960199005,7.92039801,137166.6667,0.961325967,2012,0.252124646,0.074157303,1.03960396
"Springfield, OH ",44220,27284.65909,0.465909091,0.943181818,7.431818182,102693.1818,0.928571429,2012,0.207107843,0.047337278,0.802197802
"State College, PA",44300,35577.07865,0.471910112,0.966292135,7.887640449,254623.5955,0.962962963,2012,0.248595506,0.096045198,1.0125
"Stockton-Lodi, CA ",44700,37253.40694,0.529968454,0.652996845,7.416403785,191052.0505,0.887372014,2012,0.247286594,0.03202847,0.846473029
"Syracuse, NY ",45060,36179.46667,0.490322581,0.929032258,8.152688172,130579.3548,0.937788018,2012,0.209629118,0.091208791,0.880907372
"Tampa-St. Petersburg-Clearwater, FL",45300,39694.93564,0.502475248,0.83539604,8.038985149,163331.8688,0.928715535,2012,0.213579003,0.047711512,0.826491516
"Toledo, OH ",45780,37129.76427,0.513647643,0.918114144,7.920595533,130485.1117,0.937336815,2012,0.220348671,0.062256809,0.803611738
"Topeka, KS ",45820,34537.48485,0.509090909,0.884848485,7.763636364,102081.8182,0.96,2012,0.240963855,0.103333333,0.713375796
"Trenton, NJ ",45940,44492.91579,0.515789474,0.778947368,8.410526316,283210.5263,0.903954802,2012,0.22235023,0.07253886,0.923076923
"Tucson, AZ ",46060,35561.22664,0.514910537,0.82306163,7.912524851,145804.175,0.935483871,2012,0.244440071,0.039452496,1.021089631
"Tuscaloosa, AL ",46220,34751.11905,0.5,0.753968254,7.952380952,156075.3968,0.948275862,2012,0.246200608,0.041152263,0.974789916
"Tyler, TX ",46340,31259.39394,0.565656566,0.808080808,7.404040404,130121.2121,0.91011236,2012,0.228601253,0.077625571,0.772413793
"Urban Honolulu, HI",46520,38291.58929,0.544642857,0.3375,8.066071429,611528.5714,0.969581749,2012,0.273167895,0.030518098,1.363636364
"Utica-Rome, NY ",46540,34050.45238,0.519047619,0.914285714,7.757142857,136433.8095,0.954545455,2012,0.219763253,0.074941452,0.965367965
"Vallejo-Fairfield, CA ",46700,42581.00439,0.530701754,0.631578947,7.868421053,241502.193,0.939534884,2012,0.240979381,0.037433155,0.885304659
"Virginia Beach-Norfolk-Newport News,VA-NC",47260,39480.5118,0.528969957,0.738197425,8.069742489,222106.2232,0.956471936,2012,0.260212839,0.052330695,1.189371981
"Visalia-Porterville, CA ",47300,33394.08072,0.493273543,0.829596413,6.713004484,172550.6726,0.908653846,2012,0.279192274,0.039308176,0.599137931
"Waco, TX ",47380,36794.70199,0.490066225,0.867549669,6.927152318,134907.2848,0.970588235,2012,0.236390753,0.044164038,0.771573604
"Washington-Arlington-Alexandria, DC-VA-MD-WV ",47900,57757.06169,0.495575221,0.645236856,8.823529412,380032.0146,0.962032232,2012,0.258084124,0.061351861,0.978706415
"Wausau, WI ",48140,36568.27586,0.551724138,0.956896552,7.689655172,177970.6897,0.963636364,2012,0.193946188,0.156069364,0.5
"Wenatchee, WA ",48300,39746.25,0.5,0.928571429,7.803571429,236821.4286,0.9375,2012,0.201413428,0.175438596,0.550561798
"Wichita, KS ",48620,36785.0085,0.541076487,0.917847025,8.056657224,128579.0368,0.948640483,2012,0.256300892,0.072617247,0.918429003
"Wichita Falls, TX",48660,35597.44186,0.534883721,0.918604651,7.825581395,105995.3488,0.975,2012,0.286407767,0.038135593,1.471264368
"Wilmington, NC ",48900,37007.25,0.525,0.908333333,8.183333333,160623.3333,0.963963964,2012,0.243941842,0.046357616,1.377192982
"Winston-Salem, NC ",49180,36736.21118,0.50931677,0.872670807,8.214285714,152172.9814,0.932659933,2012,0.19988049,0.082212257,0.693236715
"Worcester, MA-CT ",49340,47330.09021,0.539347409,0.921305182,8.516314779,248031.286,0.942622951,2012,0.201077545,0.096650718,0.723684211
"Yakima, WA ",49420,30462.45033,0.463576159,0.781456954,6.874172185,160582.7815,0.940740741,2012,0.282423208,0.054380665,0.789473684
"York-Hanover, PA ",49620,41097.28522,0.529209622,0.95532646,7.756013746,177368.0412,0.946428571,2012,0.233170732,0.081589958,0.768924303
"Youngstown-Warren-Boardman, OH-PA ",49660,30342.52857,0.517142857,0.937142857,7.468571429,108907.1429,0.948717949,2012,0.198896632,0.078832117,0.707729469
"Yuba City, CA",49700,33617,0.463636364,0.736363636,7.3,181700,0.927083333,2012,0.284796574,0.07518797,1.032786885
"Yuma, AZ ",49740,28093.33333,0.522522523,0.810810811,6.882882883,124207.2072,0.868686869,2012,0.276703967,0.047794118,0.89261745
Not in identifiable area   ,0,34821.39246,0.52148287,0.911215245,7.498781631,139956.2597,0.948355413,2013,0.219990655,0.08968657,0.808367405
"Akron, OH ",10420,40689.98015,0.533498759,0.950372208,8.401985112,156046.2283,0.962864721,2013,0.219773847,0.08707124,0.906976744
"Albany-Schenectady-Troy, NY ",10580,46800.01266,0.524412297,0.924050633,8.75045208,201557.0344,0.965844402,2013,0.233079434,0.085901027,0.987854251
"Albuquerque, NM ",10740,35438.02643,0.50660793,0.718061674,7.742290749,166282.9295,0.946210269,2013,0.245934959,0.063016529,0.887795276
"Allentown-Bethlehem-Easton, PA-NJ ",10900,43169.05579,0.52360515,0.916309013,8.274678112,202820.279,0.949541284,2013,0.219499341,0.103241297,0.7125
"Amarillo, TX ",11100,48844.10256,0.564102564,0.923076923,7.820512821,142801.7436,0.978723404,2013,0.266839378,0.067961165,0.961538462
"Anchorage, AK ",11260,45799.54255,0.510638298,0.882978723,7.542553191,248787.234,0.947368421,2013,0.260273973,0.15037594,0.769585253
"Ann Arbor, MI",11460,45164.10553,0.477386935,0.869346734,9.105527638,190144.4724,0.967391304,2013,0.292475728,0.045643154,1.75625
"Anniston-Oxford-Jacksonville, AL ",11500,33477.89091,0.545454545,0.818181818,7.727272727,117518.1818,0.903846154,2013,0.229338843,0.09009009,0.771428571
"Asheville, NC ",11700,37511.2,0.52,0.92,8.184,200429.96,0.978723404,2013,0.202968311,0.041501976,0.879518072
"Atlanta-Sandy Springs-Roswell, GA",12060,44385.69137,0.502480979,0.695997354,8.420774065,190755.1472,0.946377841,2013,0.244115895,0.052784134,0.815389116
"Atlantic City-Hammonton, NJ",12100,37216.9931,0.510344828,0.710344828,7.944827586,218026.2759,0.918518519,2013,0.201674808,0.103806228,0.75
"Auburn-Opelika, AL ",12220,35005.57407,0.444444444,0.814814815,8.37037037,166518.5185,0.979591837,2013,0.269662921,0.034722222,1.088235294
"Augusta-Richmond County, GA-SC",12260,36482.10738,0.486577181,0.791946309,7.983221477,146417.7517,0.95620438,2013,0.249494541,0.042139384,0.887459807
"Austin-Round Rock, TX",12420,49338.17846,0.499196141,0.860932476,8.377009646,220620.6752,0.965397924,2013,0.293185574,0.049403183,1.108391608
"Bakersfield, CA ",12540,38073.66562,0.552050473,0.776025237,7.025236593,192382.429,0.934027778,2013,0.293998481,0.034453058,0.978300181
"Baltimore-Columbia-Towson, MD ",12580,50628.9602,0.497512438,0.75787728,8.486456606,285909.4527,0.960772834,2013,0.247139426,0.075735925,0.998101266
"Bangor, ME ",12620,33343.51282,0.538461538,0.974358974,7.833333333,136333.3333,0.943661972,2013,0.195652174,0.111111111,1.185714286
"Barnstable Town, MA",12700,37427.68293,0.5,0.902439024,7.987804878,358129.5122,0.947368421,2013,0.137519873,0.208092486,0.686440678
"Baton Rouge, LA",12940,45849.9743,0.498929336,0.706638116,7.937901499,191978.3084,0.959550562,2013,0.276406429,0.055036345,1.014925373
"Beaumont-Port Arthur, TX",13140,43522.17467,0.532751092,0.794759825,7.410480349,120218.3406,0.947867299,2013,0.232400722,0.036893204,0.794776119
"Bellingham, WA ",13380,42677.19417,0.514563107,0.86407767,7.485436893,247407.767,0.968085106,2013,0.232346241,0.073529412,1.237113402
"Bend-Redmond, OR ",13460,34600.90909,0.454545455,0.931818182,8.409090909,293931.8182,1,2013,0.196046129,0.117647059,0.768115942
"Binghamton, NY ",13780,37465.58442,0.584415584,0.935064935,7.681818182,110628.7013,0.917293233,2013,0.215262779,0.073578595,1.048611111
"Birmingham-Hoover, AL ",13820,43584.63717,0.517699115,0.797935103,8.312684366,162403.4661,0.963434022,2013,0.237263726,0.064491654,0.89556962
"Bismarck, ND ",13900,42343.8835,0.524271845,0.990291262,8.300970874,196611.6505,1,2013,0.258680556,0.140939597,1.122807018
"Blacksburg-Christiansburg-Radford, VA ",13980,34895.49296,0.577464789,0.957746479,8.014084507,149644.2254,0.9375,2013,0.215363512,0.057324841,1.175
"Bloomington, IL ",14010,41244.69048,0.464285714,0.946428571,8.422619048,150666.6667,0.9875,2013,0.259587021,0.064393939,1.097087379
"Bloomington, IN ",14020,39628.21795,0.512820513,0.948717949,8.576923077,161673.0769,0.95890411,2013,0.32412523,0.039772727,2.240740741
"Boise City, ID",14260,31392.40923,0.529230769,0.947692308,7.772307692,150366.8308,0.95709571,2013,0.250886176,0.086342229,0.704109589
"Boston-Cambridge-Newton, MA-NH ",14460,55091.12536,0.513848397,0.852405248,8.930029155,384025.5503,0.955735181,2013,0.251764706,0.081619938,1.03121853
"Bremerton-Silverdale, WA ",14740,38033.49673,0.45751634,0.849673203,7.738562092,257836.6013,0.971830986,2013,0.216216216,0.053125,0.897590361
"Bridgeport-Stamford-Norwalk, CT ",14860,69645.09804,0.51372549,0.819607843,8.823529412,469670.4118,0.942622951,2013,0.206645694,0.108468126,0.658605974
"Brownsville-Harlingen, TX ",15180,28375.7971,0.468599034,0.922705314,7.173913043,91589.37198,0.923497268,2013,0.251250695,0.042035398,0.622282609
"Buffalo-Cheektowaga-Niagara Falls, NY",15380,37857.70321,0.52540107,0.931818182,8.401069519,141187.1524,0.949567723,2013,0.240671642,0.07751938,0.971255673
"Burlington, NC ",15500,31296.5,0.5,0.720588235,7.573529412,128419.1176,0.965517241,2013,0.168888889,0.052631579,0.608333333
"Burlington-South Burlington, VT",15540,35770.69159,0.411214953,0.971962617,8.261682243,228915.8879,0.948979592,2013,0.22247191,0.116161616,0.920792079
"Canton-Massillon, OH ",15940,33099.27273,0.545454545,0.975206612,7.698347107,126626.8595,0.963963964,2013,0.210092188,0.085450346,0.781376518
"Cape Coral-Fort Myers,FL",15980,37101.32308,0.492307692,0.853846154,7.530769231,172820.2692,0.929460581,2013,0.210463734,0.031073446,0.810666667
"Champaign-Urbana, IL ",16580,37932.32593,0.540740741,0.888888889,8.37037037,138296.2963,0.975806452,2013,0.284011917,0.059440559,1.217741935
"Charleston, WV ",16620,46498.22034,0.491525424,0.957627119,7.991525424,116671.1864,0.963963964,2013,0.217782218,0.055045872,1.050505051
"Charleston-North Charleston, SC",16700,43341.90931,0.491646778,0.840095465,8.317422434,239125.6802,0.958974359,2013,0.25451013,0.047982552,1.221354167
"Charlotte-Concord-Gastonia, NC-SC ",16740,44544.46625,0.50137741,0.79476584,8.418044077,195000.7576,0.959213401,2013,0.234794798,0.067661692,0.837341772
"Chattanooga, TN-GA ",16860,36251.10749,0.553745928,0.905537459,7.850162866,150210.0651,0.946808511,2013,0.237095052,0.064564565,1.03236246
"Chicago-Naperville-Elgin, IL-IN-WI ",16980,48047.34655,0.517437592,0.785242291,8.315712188,234811.0683,0.94121071,2013,0.255249462,0.064598348,0.917233966
"Chico, CA ",17020,34272.75362,0.528985507,0.884057971,7.557971014,228817.971,0.923728814,2013,0.263843648,0.040123457,1.161971831
"Cincinnati, OH-KY-IN ",17140,43623.00625,0.531665364,0.930414386,8.322908522,167059.226,0.958684654,2013,0.23838463,0.077302632,0.92557403
"Clarksville, TN-KY ",17300,36354.50777,0.554404145,0.886010363,7.658031088,140442.3834,0.937853107,2013,0.320155541,0.050607287,1.225641026
"Cleveland-Elyria, OH ",17460,39746.43297,0.519260401,0.880585516,8.303543914,161913.1202,0.963485477,2013,0.219578103,0.083366415,0.804428044
"Coeur d'Alene, ID",17660,35239.42857,0.5,0.985714286,7.814285714,187985.7143,0.951612903,2013,0.245614035,0.078571429,0.814285714
"College Station-Bryan, TX",17780,41959.13978,0.537634409,0.913978495,8.35483871,167161.2903,0.965517241,2013,0.337195829,0.058419244,1.540540541
"Colorado Springs, CO",17820,41949.11081,0.537837838,0.937837838,8.105405405,193260.6486,0.942771084,2013,0.284267173,0.063474388,1.062337662
"Columbia, MO ",17860,37858.7013,0.493506494,0.961038961,8.519480519,167885.0649,0.943661972,2013,0.311290323,0.07253886,1.358974359
"Columbia, SC ",17900,38001.39516,0.495967742,0.776209677,8.183467742,160955.8871,0.954643629,2013,0.241008874,0.044573643,1.095338983
"Columbus, OH ",18140,44598.16736,0.515481172,0.912133891,8.460251046,180650.954,0.963716814,2013,0.267279611,0.057466613,1.036654135
"Corpus Christi, TX",18580,38011.76895,0.55234657,0.913357401,7.23465704,122951.8051,0.949416342,2013,0.254453912,0.073059361,0.949852507
"Dallas-Fort Worth-Arlington, TX",19100,47004.4904,0.510106114,0.798130369,8.003789793,178506.2203,0.966521502,2013,0.257656175,0.059925094,0.819069866
"Daphne-Fairhope-Foley, AL ",19300,33023.20988,0.50617284,0.962962963,7.617283951,180584.8148,0.945945946,2013,0.229577465,0.055214724,1.144927536
"Dayton, OH ",19380,38302.92099,0.530474041,0.925507901,8.227990971,127359.0293,0.948905109,2013,0.24485649,0.065352697,0.934460888
"Decatur, AL ",19460,34854.0625,0.53125,0.864583333,7.552083333,174033.3333,0.930232558,2013,0.225033289,0.065088757,0.696969697
"Decatur, IL ",19500,37824.5977,0.563218391,0.873563218,7.632183908,91594.25287,0.939759036,2013,0.239010989,0.109195402,0.489361702
"Deltona-Daytona Beach-Ormond Beach,FL",19660,28773.42481,0.5,0.906015038,7.533834586,144426.4286,0.903361345,2013,0.183492063,0.065743945,1.00754717
